method,playability_score,novelty_score,run_id,event_type
bo,67,2.2163175125545544,9cabd97e-499b-4748-9b4d-9bfd30d7fdb3,confirm_selection
bo,65,1.4068949765666185,9cabd97e-499b-4748-9b4d-9bfd30d7fdb3,canvas_selection
bo,65,1.4068949765666185,9cabd97e-499b-4748-9b4d-9bfd30d7fdb3,confirm_selection
bo,67,2.2163175125545544,9cabd97e-499b-4748-9b4d-9bfd30d7fdb3,canvas_selection
bo,67,2.2163175125545544,9cabd97e-499b-4748-9b4d-9bfd30d7fdb3,confirm_selection
bo,65,1.4068949765666185,9cabd97e-499b-4748-9b4d-9bfd30d7fdb3,canvas_selection
bo,65,1.4068949765666185,9cabd97e-499b-4748-9b4d-9bfd30d7fdb3,confirm_selection
bo,67,2.2163175125545544,9cabd97e-499b-4748-9b4d-9bfd30d7fdb3,canvas_selection
bo,67,2.2163175125545544,9cabd97e-499b-4748-9b4d-9bfd30d7fdb3,confirm_selection
bo,59,1.666903379678299,9cabd97e-499b-4748-9b4d-9bfd30d7fdb3,main_ask
bo,80,2.133423473525735,9cabd97e-499b-4748-9b4d-9bfd30d7fdb3,main_ask
bo,62,1.4154221383719687,9cabd97e-499b-4748-9b4d-9bfd30d7fdb3,main_ask
bo,80,2.133423473525735,9cabd97e-499b-4748-9b4d-9bfd30d7fdb3,canvas_selection
bo,80,2.133423473525735,9cabd97e-499b-4748-9b4d-9bfd30d7fdb3,confirm_selection
bo,80,2.133423473525735,9cabd97e-499b-4748-9b4d-9bfd30d7fdb3,canvas_selection
bo,80,2.133423473525735,9cabd97e-499b-4748-9b4d-9bfd30d7fdb3,confirm_selection
bo,62,1.4154221383719687,9cabd97e-499b-4748-9b4d-9bfd30d7fdb3,canvas_selection
bo,62,1.4154221383719687,9cabd97e-499b-4748-9b4d-9bfd30d7fdb3,confirm_selection
bo,80,2.133423473525735,9cabd97e-499b-4748-9b4d-9bfd30d7fdb3,canvas_selection
bo,80,2.133423473525735,9cabd97e-499b-4748-9b4d-9bfd30d7fdb3,confirm_selection
bo,62,1.4154221383719687,9cabd97e-499b-4748-9b4d-9bfd30d7fdb3,canvas_selection
bo,62,1.4154221383719687,9cabd97e-499b-4748-9b4d-9bfd30d7fdb3,confirm_selection
bo,59,1.666903379678299,9cabd97e-499b-4748-9b4d-9bfd30d7fdb3,canvas_selection
bo,59,1.666903379678299,9cabd97e-499b-4748-9b4d-9bfd30d7fdb3,confirm_selection
bo,65,1.5686515413166344,d5fdc5fc-889f-4df0-83d1-4ab99e1fd5df,canvas_selection
bo,65,1.5686515413166344,d5fdc5fc-889f-4df0-83d1-4ab99e1fd5df,confirm_selection
bo,84,1.859278447597498,d5fdc5fc-889f-4df0-83d1-4ab99e1fd5df,canvas_selection
bo,84,1.859278447597498,d5fdc5fc-889f-4df0-83d1-4ab99e1fd5df,confirm_selection
bo,59,1.8210718621459687,d5fdc5fc-889f-4df0-83d1-4ab99e1fd5df,canvas_selection
bo,59,1.8210718621459687,d5fdc5fc-889f-4df0-83d1-4ab99e1fd5df,confirm_selection
bo,59,1.8210718621459687,d5fdc5fc-889f-4df0-83d1-4ab99e1fd5df,canvas_selection
bo,59,1.8210718621459687,d5fdc5fc-889f-4df0-83d1-4ab99e1fd5df,confirm_selection
bo,65,2.3272247874590963,d5fdc5fc-889f-4df0-83d1-4ab99e1fd5df,canvas_selection
bo,65,2.3272247874590963,d5fdc5fc-889f-4df0-83d1-4ab99e1fd5df,confirm_selection
bo,59,1.8210718621459687,d5fdc5fc-889f-4df0-83d1-4ab99e1fd5df,canvas_selection
bo,59,1.8210718621459687,d5fdc5fc-889f-4df0-83d1-4ab99e1fd5df,confirm_selection
bo,65,2.3272247874590963,d5fdc5fc-889f-4df0-83d1-4ab99e1fd5df,canvas_selection
bo,65,2.3272247874590963,d5fdc5fc-889f-4df0-83d1-4ab99e1fd5df,confirm_selection
bo,59,1.8210718621459687,d5fdc5fc-889f-4df0-83d1-4ab99e1fd5df,canvas_selection
bo,59,1.8210718621459687,d5fdc5fc-889f-4df0-83d1-4ab99e1fd5df,confirm_selection
bo,65,2.3272247874590963,d5fdc5fc-889f-4df0-83d1-4ab99e1fd5df,canvas_selection
bo,65,2.3272247874590963,d5fdc5fc-889f-4df0-83d1-4ab99e1fd5df,confirm_selection
bo,59,1.8210718621459687,d5fdc5fc-889f-4df0-83d1-4ab99e1fd5df,canvas_selection
bo,59,1.8210718621459687,d5fdc5fc-889f-4df0-83d1-4ab99e1fd5df,confirm_selection
bo,62,1.6943485576538544,d5fdc5fc-889f-4df0-83d1-4ab99e1fd5df,canvas_selection
bo,62,1.6943485576538544,d5fdc5fc-889f-4df0-83d1-4ab99e1fd5df,confirm_selection
bo,59,1.8210718621459687,d5fdc5fc-889f-4df0-83d1-4ab99e1fd5df,canvas_selection
bo,59,1.8210718621459687,d5fdc5fc-889f-4df0-83d1-4ab99e1fd5df,confirm_selection
bo,59,1.8210718621459687,d5fdc5fc-889f-4df0-83d1-4ab99e1fd5df,canvas_selection
bo,59,1.8210718621459687,d5fdc5fc-889f-4df0-83d1-4ab99e1fd5df,confirm_selection
cma_es,62,2.154710702861242,d5fdc5fc-889f-4df0-83d1-4ab99e1fd5df,canvas_selection
cma_es,62,2.154710702861242,d5fdc5fc-889f-4df0-83d1-4ab99e1fd5df,confirm_selection
cma_es,62,2.154710702861242,d5fdc5fc-889f-4df0-83d1-4ab99e1fd5df,canvas_selection
cma_es,62,2.154710702861242,d5fdc5fc-889f-4df0-83d1-4ab99e1fd5df,confirm_selection
cma_es,62,2.154710702861242,d5fdc5fc-889f-4df0-83d1-4ab99e1fd5df,canvas_selection
cma_es,62,2.154710702861242,d5fdc5fc-889f-4df0-83d1-4ab99e1fd5df,confirm_selection
cma_es,65,1.9412581522917798,d5fdc5fc-889f-4df0-83d1-4ab99e1fd5df,canvas_selection
cma_es,65,1.9412581522917798,d5fdc5fc-889f-4df0-83d1-4ab99e1fd5df,confirm_selection
cma_es,62,2.154710702861242,d5fdc5fc-889f-4df0-83d1-4ab99e1fd5df,canvas_selection
cma_es,62,2.154710702861242,d5fdc5fc-889f-4df0-83d1-4ab99e1fd5df,confirm_selection
cma_es,62,2.154710702861242,d5fdc5fc-889f-4df0-83d1-4ab99e1fd5df,canvas_selection
cma_es,62,2.154710702861242,d5fdc5fc-889f-4df0-83d1-4ab99e1fd5df,confirm_selection
cma_es,62,2.154710702861242,d5fdc5fc-889f-4df0-83d1-4ab99e1fd5df,canvas_selection
cma_es,62,2.154710702861242,d5fdc5fc-889f-4df0-83d1-4ab99e1fd5df,confirm_selection
cma_es,74,1.9084235588326408,d5fdc5fc-889f-4df0-83d1-4ab99e1fd5df,canvas_selection
cma_es,74,1.9084235588326408,d5fdc5fc-889f-4df0-83d1-4ab99e1fd5df,confirm_selection
cma_es,65,1.9412581522917798,d5fdc5fc-889f-4df0-83d1-4ab99e1fd5df,canvas_selection
cma_es,65,1.9412581522917798,d5fdc5fc-889f-4df0-83d1-4ab99e1fd5df,confirm_selection
glv_bo_hybrid,63,1.8777070070280268,d5fdc5fc-889f-4df0-83d1-4ab99e1fd5df,canvas_selection
glv_bo_hybrid,63,1.8777070070280268,d5fdc5fc-889f-4df0-83d1-4ab99e1fd5df,confirm_selection
glv_bo_hybrid,62,2.472580494514264,d5fdc5fc-889f-4df0-83d1-4ab99e1fd5df,canvas_selection
glv_bo_hybrid,62,2.472580494514264,d5fdc5fc-889f-4df0-83d1-4ab99e1fd5df,confirm_selection
glv_bo_hybrid,80,1.5597251290759573,d5fdc5fc-889f-4df0-83d1-4ab99e1fd5df,canvas_selection
glv_bo_hybrid,80,1.5597251290759573,d5fdc5fc-889f-4df0-83d1-4ab99e1fd5df,confirm_selection
glv_bo_hybrid,62,2.472580494514264,d5fdc5fc-889f-4df0-83d1-4ab99e1fd5df,canvas_selection
glv_bo_hybrid,62,2.472580494514264,d5fdc5fc-889f-4df0-83d1-4ab99e1fd5df,confirm_selection
glv_bo_hybrid,68,1.448663532465525,d5fdc5fc-889f-4df0-83d1-4ab99e1fd5df,canvas_selection
glv_bo_hybrid,68,1.448663532465525,d5fdc5fc-889f-4df0-83d1-4ab99e1fd5df,confirm_selection
glv_bo_hybrid,62,2.472580494514264,d5fdc5fc-889f-4df0-83d1-4ab99e1fd5df,canvas_selection
glv_bo_hybrid,62,2.472580494514264,d5fdc5fc-889f-4df0-83d1-4ab99e1fd5df,confirm_selection
glv_bo_hybrid,62,2.472580494514264,d5fdc5fc-889f-4df0-83d1-4ab99e1fd5df,canvas_selection
glv_bo_hybrid,62,2.472580494514264,d5fdc5fc-889f-4df0-83d1-4ab99e1fd5df,confirm_selection
glv_bo_hybrid,80,1.5597251290759573,d5fdc5fc-889f-4df0-83d1-4ab99e1fd5df,canvas_selection
glv_bo_hybrid,80,1.5597251290759573,d5fdc5fc-889f-4df0-83d1-4ab99e1fd5df,confirm_selection
glv_bo_hybrid,62,2.472580494514264,d5fdc5fc-889f-4df0-83d1-4ab99e1fd5df,canvas_selection
glv_bo_hybrid,62,2.472580494514264,d5fdc5fc-889f-4df0-83d1-4ab99e1fd5df,confirm_selection
glv_bo_hybrid,80,1.5597251290759573,d5fdc5fc-889f-4df0-83d1-4ab99e1fd5df,canvas_selection
glv_bo_hybrid,80,1.5597251290759573,d5fdc5fc-889f-4df0-83d1-4ab99e1fd5df,confirm_selection
glv_bo_hybrid,60,1.8895589588699235,d5fdc5fc-889f-4df0-83d1-4ab99e1fd5df,main_ask
glv_bo_hybrid,77,1.9976782894197798,d5fdc5fc-889f-4df0-83d1-4ab99e1fd5df,main_ask
glv_bo_hybrid,78,2.1565452216146497,d5fdc5fc-889f-4df0-83d1-4ab99e1fd5df,main_ask
glv_bo_hybrid,66,1.8928952583187877,d5fdc5fc-889f-4df0-83d1-4ab99e1fd5df,main_ask
glv_bo_hybrid,72,1.5380541479153824,970a42de-4bd2-475a-b68c-880efea92d8c,canvas_selection
glv_bo_hybrid,72,1.5380541479153824,970a42de-4bd2-475a-b68c-880efea92d8c,confirm_selection
glv_bo_hybrid,64,1.7143530711405934,970a42de-4bd2-475a-b68c-880efea92d8c,canvas_selection
glv_bo_hybrid,64,1.7143530711405934,970a42de-4bd2-475a-b68c-880efea92d8c,confirm_selection
glv_bo_hybrid,64,1.7143530711405934,970a42de-4bd2-475a-b68c-880efea92d8c,canvas_selection
glv_bo_hybrid,64,1.7143530711405934,970a42de-4bd2-475a-b68c-880efea92d8c,confirm_selection
glv_bo_hybrid,64,1.7143530711405934,970a42de-4bd2-475a-b68c-880efea92d8c,canvas_selection
glv_bo_hybrid,64,1.7143530711405934,970a42de-4bd2-475a-b68c-880efea92d8c,confirm_selection
glv_bo_hybrid,72,1.5380541479153824,970a42de-4bd2-475a-b68c-880efea92d8c,canvas_selection
